video_path,source_frame,driving_frame
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#000766#000891.mp4,119,15
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#000766#000891.mp4,42,7
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#000766#000891.mp4,34,88
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#001302#001484.mp4,62,24
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#001302#001484.mp4,166,145
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#001302#001484.mp4,112,90
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#001302#001484.mp4,129,74
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#001302#001484.mp4,180,56
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#002113#002289.mp4,99,84
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#002113#002289.mp4,1,46
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#002113#002289.mp4,31,150
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#002113#002289.mp4,155,134
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#002113#002289.mp4,75,135
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#002389#002522.mp4,22,104
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#002389#002522.mp4,122,86
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#002389#002522.mp4,86,119
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#002389#002522.mp4,37,28
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#002389#002522.mp4,62,99
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#002913#003095.mp4,119,10
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#002913#003095.mp4,137,120
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#002913#003095.mp4,68,33
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#002913#003095.mp4,44,94
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#002913#003095.mp4,73,125
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#003298#003436.mp4,120,98
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#003298#003436.mp4,120,12
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#003298#003436.mp4,89,119
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#003298#003436.mp4,44,25
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#003298#003436.mp4,36,97
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#003837#004064.mp4,113,77
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#003837#004064.mp4,137,15
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#003837#004064.mp4,171,61
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#003837#004064.mp4,160,187
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#003837#004064.mp4,99,106
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#005006#005131.mp4,96,94
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#005006#005131.mp4,51,53
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#005006#005131.mp4,69,60
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#005006#005131.mp4,18,89
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#005006#005131.mp4,4,105
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#006234#006454.mp4,185,137
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#006234#006454.mp4,118,6
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#006234#006454.mp4,204,129
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#006234#006454.mp4,201,138
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#qkZNuvX1UNo#006234#006454.mp4,157,185
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#000374#000546.mp4,111,12
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#000374#000546.mp4,63,57
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#000374#000546.mp4,73,95
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#000374#000546.mp4,59,99
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#000374#000546.mp4,205,30
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#002664#002764.mp4,71,24
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#002664#002764.mp4,97,4
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#002664#002764.mp4,78,34
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#002664#002764.mp4,20,44
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#002664#002764.mp4,21,23
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#003175#003420.mp4,125,272
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#003175#003420.mp4,252,265
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#003175#003420.mp4,238,275
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#003175#003420.mp4,204,31
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#003175#003420.mp4,120,148
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#003945#004076.mp4,149,148
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#003945#004076.mp4,51,98
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#003945#004076.mp4,48,38
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#003945#004076.mp4,128,27
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#003945#004076.mp4,75,114
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#004162#004270.mp4,80,100
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#004162#004270.mp4,128,47
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#004162#004270.mp4,34,27
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#004162#004270.mp4,70,123
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#004162#004270.mp4,4,16
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#004557#004656.mp4,25,7
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#004557#004656.mp4,61,84
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#004557#004656.mp4,111,114
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#004557#004656.mp4,8,2
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10282#Zbz058o9j6s#004557#004656.mp4,95,93
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#arklnCzCq48#002096#002629.mp4,482,549
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#arklnCzCq48#002096#002629.mp4,638,400
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#arklnCzCq48#002096#002629.mp4,536,447
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#arklnCzCq48#002096#002629.mp4,330,481
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#arklnCzCq48#002096#002629.mp4,381,598
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#arklnCzCq48#005926#006950.mp4,334,1003
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#arklnCzCq48#005926#006950.mp4,826,688
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#arklnCzCq48#005926#006950.mp4,566,78
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#arklnCzCq48#005926#006950.mp4,974,74
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#arklnCzCq48#005926#006950.mp4,782,539
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#arklnCzCq48#006950#007552.mp4,341,621
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#arklnCzCq48#006950#007552.mp4,386,617
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#arklnCzCq48#006950#007552.mp4,606,637
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#arklnCzCq48#006950#007552.mp4,96,530
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#arklnCzCq48#006950#007552.mp4,410,215
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#001596#001719.mp4,83,3
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#001596#001719.mp4,71,129
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#001596#001719.mp4,86,20
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#001596#001719.mp4,135,18
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#001596#001719.mp4,24,117
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#002094#002283.mp4,171,144
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#002094#002283.mp4,19,3
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#002094#002283.mp4,27,69
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#002094#002283.mp4,65,82
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#002094#002283.mp4,33,120
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#002612#002723.mp4,9,58
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#002612#002723.mp4,91,31
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#002612#002723.mp4,97,132
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#002612#002723.mp4,105,86
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#002612#002723.mp4,37,24
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#005236#005535.mp4,155,101
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#005236#005535.mp4,187,244
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#005236#005535.mp4,337,290
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#005236#005535.mp4,273,92
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#cmG1DiHm-fM#005236#005535.mp4,32,245
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#gAKHqHbNt2g#017692#018552.mp4,35,164
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#gAKHqHbNt2g#017692#018552.mp4,681,24
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#gAKHqHbNt2g#017692#018552.mp4,547,119
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#gAKHqHbNt2g#017692#018552.mp4,624,605
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#gAKHqHbNt2g#017692#018552.mp4,726,294
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#gAKHqHbNt2g#018411#018599.mp4,34,94
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#gAKHqHbNt2g#018411#018599.mp4,120,43
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#gAKHqHbNt2g#018411#018599.mp4,168,169
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#gAKHqHbNt2g#018411#018599.mp4,30,159
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#gAKHqHbNt2g#018411#018599.mp4,117,88
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#000596#001620.mp4,1108,80
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#000596#001620.mp4,624,479
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#000596#001620.mp4,27,340
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#000596#001620.mp4,1122,1102
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#000596#001620.mp4,392,4
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#001620#001836.mp4,11,120
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#001620#001836.mp4,215,36
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#001620#001836.mp4,160,172
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#001620#001836.mp4,7,65
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#001620#001836.mp4,91,6
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#001840#002218.mp4,412,250
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#001840#002218.mp4,62,260
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#001840#002218.mp4,76,186
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#001840#002218.mp4,126,120
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#001840#002218.mp4,365,91
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#002221#002498.mp4,18,224
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#002221#002498.mp4,7,235
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#002221#002498.mp4,260,168
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#002221#002498.mp4,163,105
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#002221#002498.mp4,170,127
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#002544#002691.mp4,58,65
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#002544#002691.mp4,81,66
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#002544#002691.mp4,157,138
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#002544#002691.mp4,45,13
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#002544#002691.mp4,136,11
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#002742#003190.mp4,514,43
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#002742#003190.mp4,101,95
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#002742#003190.mp4,503,519
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#002742#003190.mp4,395,250
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#002742#003190.mp4,66,155
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#003371#004395.mp4,1043,949
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#003371#004395.mp4,460,289
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#003371#004395.mp4,724,1059
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#003371#004395.mp4,1108,920
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#H4mDLFeGpLU#003371#004395.mp4,68,284
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#001401#001522.mp4,86,87
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#001401#001522.mp4,92,5
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#001401#001522.mp4,28,127
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#001401#001522.mp4,115,119
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#001401#001522.mp4,103,112
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#001596#001720.mp4,14,145
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#001596#001720.mp4,57,105
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#001596#001720.mp4,129,25
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#001596#001720.mp4,39,44
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#001596#001720.mp4,75,8
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#002095#002283.mp4,46,144
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#002095#002283.mp4,0,155
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#002095#002283.mp4,118,124
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#002095#002283.mp4,102,79
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#002095#002283.mp4,190,82
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#002611#002725.mp4,33,0
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#002611#002725.mp4,51,119
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#002611#002725.mp4,125,131
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#002611#002725.mp4,123,75
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#002611#002725.mp4,62,24
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#009834#010003.mp4,149,189
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#009834#010003.mp4,33,73
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#009834#010003.mp4,186,144
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#009834#010003.mp4,52,45
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#009834#010003.mp4,22,53
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#012394#012583.mp4,174,146
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#012394#012583.mp4,181,54
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#012394#012583.mp4,68,105
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10283#h87Y8nir1o0#012394#012583.mp4,198,2
